beian_hao,fof99_fund_name,fof99_short_name,fof99_advisor,fof99_price_date,fof99_price_nav,fof99_inception_date,fof99_fund_state,fof99_fund_type,fof99_strategy_one,fof99_strategy_two,in_private_fund_info,list_product_name,list_nav_date,list_nav,table_bucket,in_amac,amac_fund_name,amac_working_state,amac_fund_type,amac_manager,missing_reason
STC960,中证乾元雅歌一号私募证券投资基金,中证乾元雅歌一号,中证乾元资管,2026-08-31,5.8353,2021-11-18,1,2,期货策略,主观期货,yes,中证乾元雅歌一号私募证券投资基金,,,null_nav_date,yes,中证乾元雅歌一号私募证券投资基金,正在运作,,中证乾元资本管理有限公司,in_table_null_latest_nav_date
STB159,汉中林园投资22号私募证券投资基金,汉中林园投资22号,汉中林园投资,2026-08-31,0.9805,2021-11-10,1,2,股票多头,主观多头,yes,汉中林园投资22号私募证券投资基金,,,null_nav_date,yes,汉中林园投资22号私募证券投资基金,正在运作,,汉中林园投资基金管理合伙企业（有限合伙）,in_table_null_latest_nav_date
ST7991,大凡私募基金10号,大凡10号,重庆大凡,2026-08-31,1.0058,2018-01-10,1,2,期货策略,量化期货,yes,大凡私募基金10号,,,null_nav_date,yes,大凡私募基金10号,正在运作,,重庆大凡私募证券投资基金管理有限公司,in_table_null_latest_nav_date
SSY770,新方程大类配置进取型私募证券投资基金,新方程大类配置进取型,上海新方程,2026-08-31,1.424,2021-10-29,1,2,组合策略,FOF,yes,新方程大类配置进取型私募证券投资基金,,,null_nav_date,yes,新方程大类配置进取型私募证券投资基金,正在运作,,上海新方程私募基金管理有限公司,in_table_null_latest_nav_date
SSX550,颢兴超凡一号私募证券投资基金,颢兴超凡一号,深圳颢兴资管,2026-08-31,1.725,2021-10-13,1,2,期货策略,主观期货,yes,颢兴超凡一号私募证券投资基金,,,null_nav_date,yes,颢兴超凡一号私募证券投资基金,正在运作,,颢兴资本管理（深圳）有限公司,in_table_null_latest_nav_date
SSR551,民森宏观策略2号私募证券投资基金,民森宏观策略2号,深圳民森投资,2026-08-31,0.9877,2021-11-04,1,2,多资产策略,宏观策略,yes,民森宏观策略2号私募证券投资基金,,,null_nav_date,yes,民森宏观策略2号私募证券投资基金,正在运作,,深圳民森投资有限公司,in_table_null_latest_nav_date
SSR103,冲积成长优选6号6期私募证券投资基金,冲积成长优选6号6期,上海冲积投资,2026-08-31,1.3308,2021-10-26,1,2,股票多头,主观多头,yes,冲积成长优选6号6期私募证券投资基金,,,null_nav_date,yes,冲积成长优选6号6期私募证券投资基金,正在运作,,上海冲积资产管理中心（有限合伙）,in_table_null_latest_nav_date
SSP405,尚珑睿智稳健1号FOF私募证券投资基金,尚珑睿智稳健1号FOF,深圳尚珑基金,2026-08-31,1.0927,2021-09-06,1,2,组合策略,FOF,yes,尚珑睿智稳健1号FOF私募证券投资基金,,,null_nav_date,yes,尚珑睿智稳健1号FOF私募证券投资基金,正在运作,,深圳市尚珑基金管理有限公司,in_table_null_latest_nav_date
SSM944,众壹资产量合种子一号私募证券投资基金,众壹资产量合种子一号,上海众壹,2026-08-31,1.0222,2021-09-01,1,2,期货策略,量化期货,yes,众壹资产量合种子一号私募证券投资基金,,,null_nav_date,yes,众壹资产量合种子一号私募证券投资基金,正在运作,,上海众壹私募基金管理有限公司,in_table_null_latest_nav_date
SSK946,崇正磐石私募证券投资基金,崇正磐石,广州崇正,2026-08-31,2.0901,2021-08-18,1,2,股票多头,主观多头,yes,崇正磐石私募证券投资基金,,,null_nav_date,yes,崇正磐石私募证券投资基金,正在运作,,广州崇正私募证券投资基金管理有限公司,in_table_null_latest_nav_date
SSJ385,品润鲸鲨一号私募证券投资基金,品润鲸鲨一号,浙江品润投资,2026-08-31,2.0936,2021-08-16,1,2,股票多头,主观多头,yes,品润鲸鲨一号私募证券投资基金,,,null_nav_date,yes,品润鲸鲨一号私募证券投资基金,正在运作,,浙江品润投资管理有限公司,in_table_null_latest_nav_date
SSD164,新方程大类配置二号私募证券投资基金,新方程大类配置二号,上海新方程,2026-08-31,1.209,2021-08-25,1,2,组合策略,FOF,yes,新方程大类配置二号私募证券投资基金,,,null_nav_date,yes,新方程大类配置二号私募证券投资基金,正在运作,,上海新方程私募基金管理有限公司,in_table_null_latest_nav_date
SSD058,古槐成长私募证券投资基金,古槐成长,北京古槐资本投资,2026-08-31,2.469,2021-07-23,1,2,股票多头,主观多头,yes,古槐成长私募证券投资基金,,,null_nav_date,yes,古槐成长私募证券投资基金,正在运作,,北京古槐资本投资有限公司,in_table_null_latest_nav_date
SSA217,天戈恒羽二号私募证券投资基金,天戈恒羽二号,上海天戈投资,2026-08-31,0.9507,2021-07-13,1,2,股票对冲,股票市场中性,yes,天戈恒羽二号私募证券投资基金,,,null_nav_date,yes,天戈恒羽二号私募证券投资基金,正在运作,,上海天戈投资管理有限公司,in_table_null_latest_nav_date
SS9473,牧圜畅享壹号FOF私募证券投资基金,牧圜畅享壹号FOF,上海牧圜,2026-08-31,1.234,2017-04-07,1,2,组合策略,FOF,yes,牧圜畅享壹号FOF私募证券投资基金,,,null_nav_date,yes,牧圜畅享壹号FOF私募证券投资基金,正在运作,,上海牧圜私募基金管理合伙企业（有限合伙）,in_table_null_latest_nav_date
SS4198,墨锋稳健成长私募证券投资基金,墨锋稳健成长,浙江墨锋投资,2026-08-31,1.442,2017-05-26,1,2,股票多头,主观多头,yes,墨锋稳健成长私募证券投资基金,,,null_nav_date,yes,墨锋稳健成长私募证券投资基金,正在运作,,浙江墨锋投资管理有限公司,in_table_null_latest_nav_date
SS0017,古槐一号私募证券投资基金,古槐一号,北京古槐资本投资,2026-08-31,3.698,2017-03-22,1,2,股票多头,主观多头,yes,古槐一号私募证券投资基金,,,null_nav_date,yes,古槐一号私募证券投资基金,正在运作,,北京古槐资本投资有限公司,in_table_null_latest_nav_date
SR9235,磐厚动量-旅行者1号私募基金,磐厚动量-旅行者1号,上海磐厚动量资管,2026-08-31,0.9113,2017-03-22,1,2,股票多头,主观多头,yes,磐厚动量-旅行者1号私募基金,,,null_nav_date,yes,磐厚动量-旅行者1号私募基金,正在运作,,磐厚动量(上海)资本管理有限公司,in_table_null_latest_nav_date
SQW602,美好吉布斯一号私募证券投资基金,美好吉布斯一号,广东横琴广鑫美好,2026-08-31,1.3872,2021-06-24,1,2,股票多头,500指增,yes,美好吉布斯一号私募证券投资基金,,,null_nav_date,yes,美好吉布斯一号私募证券投资基金,正在运作,,广东横琴广鑫美好私募基金管理有限公司,in_table_null_latest_nav_date
SQW105,巨博华多元策略1号证券私募投资基金,巨博华多元策略1号,深圳巨博华,2026-08-31,1.4291,2021-07-12,1,2,套利策略,期货套利,yes,巨博华多元策略1号证券私募投资基金,,,null_nav_date,yes,巨博华多元策略1号证券私募投资基金,正在运作,,深圳市巨博华私募证券基金管理有限公司,in_table_null_latest_nav_date
SQB583,竹润乐在35号私募证券投资基金,竹润乐在35号,上海竹润投资,2026-08-31,1.1146,2021-03-16,1,2,债券策略,信用债,yes,竹润乐在35号私募证券投资基金,,,null_nav_date,yes,竹润乐在35号私募证券投资基金,正在运作,,上海竹润投资有限公司,in_table_null_latest_nav_date
SP405B,尚珑睿智稳健1号FOF私募证券投资基金B类份额,尚珑睿智稳健1号FOFB类,深圳尚珑基金,2026-08-31,1.0799,2021-09-06,1,2,组合策略,FOF,no,,,,not_in_table,no,,,,,not_in_private_fund_info
SNZ000,蒙特卡罗可转债1号私募证券投资基金,蒙特卡罗可转债1号,西安蒙特卡罗基金,2026-08-31,1.6998,2021-02-09,1,2,多资产策略,复合策略,yes,蒙特卡罗可转债1号私募证券投资基金,,,null_nav_date,yes,蒙特卡罗可转债1号私募证券投资基金,正在运作,,西安蒙特卡罗基金管理有限公司,in_table_null_latest_nav_date
SNU360,君理巨蟹座二号私募证券投资基金,君理巨蟹座二号,嘉兴君理,2026-08-31,1.629,2021-01-29,1,2,债券策略,信用债,yes,君理巨蟹座二号私募证券投资基金,,,null_nav_date,yes,君理巨蟹座二号私募证券投资基金,正在运作,,嘉兴君理私募基金管理有限公司,in_table_null_latest_nav_date
SNT091,景林丰收3号基金专享私募证券投资子基金HM2期,景林丰收3号基金专享私募子基金HM2期,上海景林资管,2026-08-31,1.5444,2021-03-24,1,2,股票多头,主观多头,yes,景林丰收3号基金专享私募证券投资子基金HM2期,,,null_nav_date,yes,景林丰收3号基金专享私募证券投资子基金HM2期,正在运作,,上海景林资产管理有限公司,in_table_null_latest_nav_date
SNQ525,新方程大类配置稳健型私募证券投资基金,新方程大类配置稳健型,上海新方程,2026-08-31,1.3404,2021-01-04,1,2,组合策略,FOF,yes,新方程大类配置稳健型私募证券投资基金,,,null_nav_date,yes,新方程大类配置稳健型私募证券投资基金,正在运作,,上海新方程私募基金管理有限公司,in_table_null_latest_nav_date
SNM946,磐厚动量-智慧时代私募证券投资基金,磐厚动量-智慧时代,上海磐厚动量资管,2026-08-31,2.172,2021-01-04,1,2,股票多头,主观多头,yes,磐厚动量-智慧时代私募证券投资基金,,,null_nav_date,yes,磐厚动量-智慧时代私募证券投资基金,正在运作,,磐厚动量(上海)资本管理有限公司,in_table_null_latest_nav_date
SNH306,君榕1号证券投资私募基金,君榕1号,苏州君榕资管,2026-08-31,2.191,2021-01-07,1,2,股票多头,主观多头,yes,君榕1号证券投资私募基金,,,null_nav_date,yes,君榕1号证券投资私募基金,正在运作,,苏州君榕资产管理有限公司,in_table_null_latest_nav_date
SNG881,务时基本面量化综合2号私募证券投资基金,务时基本面量化综合2号,厦门务时,2026-08-31,1.0995,2020-11-18,1,2,多资产策略,复合策略,yes,务时基本面量化综合2号私募证券投资基金,,,null_nav_date,yes,务时基本面量化综合2号私募证券投资基金,正在运作,,厦门务时私募基金管理有限公司,in_table_null_latest_nav_date
SNB680,景林优选基金专享私募证券投资子基金PPW2期,景林优选基金专享私募子基金PPW2期,上海景林资管,2026-08-31,1.7918,2020-11-11,1,2,股票多头,主观多头,yes,景林优选基金专享私募证券投资子基金PPW2期,,,null_nav_date,yes,景林优选基金专享私募证券投资子基金PPW2期,正在运作,,上海景林资产管理有限公司,in_table_null_latest_nav_date
SN8738,致君日月星1号私募投资基金,致君日月星1号,上海致君资管,2026-08-31,1.82,2016-12-23,1,2,股票多头,主观多头,yes,致君日月星1号私募投资基金,,,null_nav_date,yes,致君日月星1号私募投资基金,正在运作,,上海致君资产管理有限公司,in_table_null_latest_nav_date
SLN406,民森宏观策略私募证券投资基金,民森宏观策略,深圳民森投资,2026-08-31,0.7723,2020-09-01,1,2,多资产策略,宏观策略,yes,民森宏观策略私募证券投资基金,,,null_nav_date,yes,民森宏观策略私募证券投资基金,正在运作,,深圳民森投资有限公司,in_table_null_latest_nav_date
SLM810,同亨持股宝三十三号私募证券投资基金,同亨持股宝三十三号,福建省同亨投资,2026-08-31,3.2172,2020-08-20,1,2,股票对冲,股票多空,yes,同亨持股宝三十三号私募证券投资基金,,,null_nav_date,yes,同亨持股宝三十三号私募证券投资基金,正在运作,,福建省同亨投资管理有限公司,in_table_null_latest_nav_date
SLM263,正心谷（檀真）长期优势专享A期私募证券投资基金,正心谷(檀真)长期优势专享A期,浙江檀真投资,2026-08-31,0.6702,2020-08-05,1,2,股票多头,主观多头,yes,正心谷（檀真）长期优势专享A期私募证券投资基金,,,null_nav_date,yes,正心谷（檀真）长期优势专享A期私募证券投资基金,正在运作,,浙江义乌市檀真投资管理合伙企业（有限合伙）,in_table_null_latest_nav_date
SLJ916,林园投资130号私募证券投资基金,林园投资130号,深圳林园投资,2026-08-31,0.7547,2020-07-24,1,2,股票多头,主观多头,yes,林园投资130号私募证券投资基金,,,null_nav_date,yes,林园投资130号私募证券投资基金,正在运作,,深圳市林园投资管理有限责任公司,in_table_null_latest_nav_date
SLF951,凤翔长期红利B私募证券投资基金,凤翔长期红利B,深圳凤翔,2026-08-31,1.1937,2020-07-07,1,2,股票多头,量化选股,yes,凤翔长期红利B私募证券投资基金,,,null_nav_date,yes,凤翔长期红利B私募证券投资基金,正在运作,,深圳凤翔私募证券基金管理有限公司,in_table_null_latest_nav_date
SLF948,凤翔多利2期私募证券投资基金,凤翔多利2期,深圳凤翔,2026-08-31,1.1706,2020-07-07,1,2,股票多头,量化选股,yes,凤翔多利2期私募证券投资基金,,,null_nav_date,yes,凤翔多利2期私募证券投资基金,正在运作,,深圳凤翔私募证券基金管理有限公司,in_table_null_latest_nav_date
SLF947,凤翔恒信私募证券投资基金,凤翔恒信,深圳凤翔,2026-08-31,1.2614,2020-07-08,1,2,股票多头,量化选股,yes,凤翔恒信私募证券投资基金,,,null_nav_date,yes,凤翔恒信私募证券投资基金,正在运作,,深圳凤翔私募证券基金管理有限公司,in_table_null_latest_nav_date
SLD300,利位星舟泰华8号私募证券投资基金,利位星舟泰华8号,上海利位,2026-08-31,1.0047,2020-06-10,1,2,债券策略,债券复合,yes,利位星舟泰华8号私募证券投资基金,,,null_nav_date,yes,利位星舟泰华8号私募证券投资基金,正在运作,,上海利位私募基金管理有限公司,in_table_null_latest_nav_date
SL060A,泽塔盖德尔雪币3号私募证券投资基金A类份额,泽塔盖德尔雪币3号A类,海南泽塔,2026-08-31,3.4771,2021-08-30,1,2,股票多头,可转债多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
SJX402,涌融炼金精选混合策略私募证券投资基金,涌融炼金精选混合策略,上海涌融,2026-08-31,1.2323,2020-04-30,1,2,股票多头,量化选股,yes,涌融炼金精选混合策略私募证券投资基金,,,null_nav_date,yes,涌融炼金精选混合策略私募证券投资基金,正在运作,,上海涌融私募基金管理有限公司,in_table_null_latest_nav_date
SJW651,恒德远征添利3号私募证券投资基金,恒德远征添利3号,北京恒德时代,2026-08-31,1.569,2020-04-07,1,2,多资产策略,复合策略,yes,恒德远征添利3号私募证券投资基金,,,null_nav_date,yes,恒德远征添利3号私募证券投资基金,正在运作,,北京恒德时代私募基金管理有限公司,in_table_null_latest_nav_date
SJR794,沣京公司精选1期私募证券投资基金,沣京公司精选1期,北京沣京资管,2026-08-31,2.632,2025-01-13,1,2,股票多头,,yes,沣京公司精选1期私募证券投资基金,,,null_nav_date,yes,沣京公司精选1期私募证券投资基金,正在运作,私募证券投资基金,沣京资本管理（北京）有限公司,in_table_null_latest_nav_date
SJQ073,涌融掘金臻选复合策略私募证券投资基金,涌融掘金臻选复合策略,上海涌融,2026-08-31,1.2323,2020-02-11,1,2,期货策略,量化期货,yes,涌融掘金臻选复合策略私募证券投资基金,,,null_nav_date,yes,涌融掘金臻选复合策略私募证券投资基金,正在运作,,上海涌融私募基金管理有限公司,in_table_null_latest_nav_date
SJN648,涌融驭金领航稳进策略私募证券投资基金,涌融驭金领航稳进策略,上海涌融,2026-08-31,1.0341,2020-02-11,1,2,股票多头,量化选股,yes,涌融驭金领航稳进策略私募证券投资基金,,,null_nav_date,yes,涌融驭金领航稳进策略私募证券投资基金,正在运作,,上海涌融私募基金管理有限公司,in_table_null_latest_nav_date
