beian_hao,product_name,list_nav_date,list_nav,nav_table_max_date,nav_table_nav_at_max,have_latest_date,date_bucket,empty_date_probe,fof99_policy,fof99_source,fof99_latest_date,fof99_latest_nav
AWB51A,进益瑞景灵活配置策略A类,2026-05-22,1.092200,2026-05-22,1.092200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9397
AWB02B,远和可颂1号B类,2026-05-22,1.836900,2026-05-22,1.836900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.7477
AWB02A,远和可颂1号A类,2026-05-22,1.844600,2026-05-22,1.844600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.7574
AVZ69A,北斗星太空融2号A类,2026-05-22,0.986000,2026-05-22,0.986000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.791
AVY66A,华年中证1000指数增强1号A类,2026-05-22,1.812200,2026-05-22,1.812200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.777
AVX21A,信实万泽1号A类,2026-05-22,0.928700,2026-05-22,0.928700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0096
AVV76B,行必达沐霖B类,2026-05-22,1.364000,2026-05-22,1.364000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0055
AVU05B,仟贝精选1号B类,2026-05-22,1.000400,2026-05-22,1.000400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0148
AVT99B,博芮东方远见价值1号B类,2026-05-22,1.149500,2026-05-22,1.149500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-21,1.1138
AVT92C,彬元润铭C类,2026-05-22,1.808600,2026-05-22,1.808600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-14,1.4126
AVR66B,合晟宏观策略1号1期B类,2026-05-22,0.988400,2026-05-22,0.988400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9973
AVR59A,千衍六贞32号A类,2026-05-22,1.136000,2026-05-22,1.136000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1561
AVR51A,陆生生股票量化多头进取1号A类,2026-05-22,1.135700,2026-05-22,1.135700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-14,0.9421
AVQ58A,磐安资产均衡进取A类,2026-05-22,1.292400,2026-05-22,1.292400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0394
AVP44B,恒德安鑫稳益1号B类,2026-05-22,0.987800,2026-05-22,0.987800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9077
AVM28B,行必达敏祥3号B类,2026-05-22,1.404900,2026-05-22,1.404900,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,0.9714
AVL86A,极量进取中证1000指增1号A类,2026-05-22,1.580100,2026-05-22,1.580100,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-22,1.5801
AVL59A,玮博全天候增强1号A类,2026-05-22,1.316000,2026-05-22,1.316000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.318
AVJ86B,于翼东方智芯成长精选B类,2026-05-22,1.572000,2026-05-22,1.572000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.338
AVG87C,龙旗X计划C类,2026-05-22,1.411000,2026-05-22,1.411000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.266
AVF77A,壹点纳锦金选A类,2026-05-22,1.893000,2026-05-22,1.893000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,0.907
AVF65C,星汇天权1号C类,2026-05-22,0.998600,2026-05-22,0.998600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0112
AVF31A,创奥行业ETF趋势轮动5号A类,2026-05-22,1.160700,2026-05-22,1.160700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1619
AVF07A,兆魏前研一号A类,2026-05-22,1.354800,2026-05-22,1.354800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2755
AVE12A,仟实远山A类,2026-05-22,1.276200,2026-05-22,1.276200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3341
AVD38B,高易昆仑B类,2026-05-22,1.515300,2026-05-22,1.515300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.025
AVC67B,辰胤恒益优选B类,2026-05-22,1.070500,2026-05-22,1.070500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9383
AVC41B,深高远望多策略9号B类,2026-05-22,1.003000,2026-05-22,1.003000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-26,1.23
AVA99B,锐联多元化旗舰六号B类,2026-05-22,1.139400,2026-05-22,1.139400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1336
AVA93A,进化论广胜中证500指增1号A类,2026-05-22,1.509400,2026-05-22,1.509400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2321
AUZ40B,倍漾A500指数增强B类,2026-05-22,1.544200,2026-05-22,1.544200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.4384
AUZ12A,量道1000指增保护1号A类,2026-05-22,1.179500,2026-05-22,1.179500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,0.9519
AUY59A,泽添星火一号A类,2026-05-22,1.237000,2026-05-22,1.237000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.173
AUY32A,六妙星彩云归进取A类,2026-05-22,1.252700,2026-05-22,1.252700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2063
AUX43B,小龙价值问道B类,2026-05-22,1.060000,2026-05-22,1.060000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0566
AUW93B,明泰云骁1号B类,2026-05-22,1.632000,2026-05-22,1.632000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.392
AUW16A,盖亚青柯A500指数增强1号A类,2026-05-22,1.176200,2026-05-22,1.176200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.1628
AUV65B,亮马奇点全时段B类,2026-05-22,1.061200,2026-05-22,1.061200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0974
AUV55A,磐耀鲲鹏A类,2026-05-22,2.683700,2026-05-22,2.683700,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,2.5247
AUV17C,盈怀香柏树15号C类,2026-05-22,1.159500,2026-05-22,1.159500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.148
AUV17A,盈怀香柏树15号A类,2026-05-22,1.169100,2026-05-22,1.169100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1606
AUV11B,磐鹰溪望一号B类,2026-05-22,2.309600,2026-05-22,2.309600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.856
AUU93A,玮博稳健1号A类,2026-05-22,1.154700,2026-05-22,1.154700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1639
AUU43C,榕树海中证2000指数增强进取1号C类,2026-05-22,1.805600,2026-05-22,1.805600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4839
AUU43B,榕树海中证2000指数增强进取1号B类,2026-05-22,1.808000,2026-05-22,1.808000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4878
AUT50A,瀛岳智利A类,2026-05-22,1.405600,2026-05-22,1.405600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.321
AUT06A,维万CTA三号A类,2026-05-22,2.945900,2026-05-22,2.945900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-26,2.716
AUS06A,禧悦稳健三石A类,2026-05-22,1.377000,2026-05-22,1.377000,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-02,1.0283
AUR38A,鲲洋悦享5号A类,2026-05-22,1.392200,2026-05-22,1.392200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2146
AUR37C,交睿宏途5号C类,2026-05-22,1.028600,2026-05-22,1.028600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0565
AUR37B,交睿宏途5号B类,2026-05-22,1.036800,2026-05-22,1.036800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0657
AUQ49A,持赢知行合一A类,2026-05-22,2.577000,2026-05-22,2.577000,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,2.309
AUP77B,黑金石东方明珠1号B类,2026-05-22,0.922500,2026-05-22,0.922500,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-29,0.9026
AUP75A,晨曦浩然核心价值1号A类,2026-05-22,2.429800,2026-05-22,2.429800,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,1.4799
AUP49B,坤望沪深300指数增强1号B类,2026-05-22,1.117200,2026-05-22,1.117200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.058
AUP35A,前海钰锦湘伴成长A类,2026-05-22,0.903900,2026-05-22,0.903900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.8995
AUP32C,量派CTA十号2期C类,2026-05-22,1.118100,2026-05-22,1.118100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0865
AUM11B,新百信彗星76号B类,2026-05-22,0.986900,2026-05-22,0.986900,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-10,0.8052
AUM11A,新百信彗星76号A类,2026-05-22,0.986900,2026-05-22,0.986900,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-10,0.8052
AUL97B,SAP智龙中证1000指数增强卧龙一号B类,2026-05-22,1.556600,2026-05-22,1.556600,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,1.2441
AUL97A,SAP智龙中证1000指数增强卧龙一号A类,2026-05-22,1.568600,2026-05-22,1.568600,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,1.2595
AUL91D,牧鑫量化多空1号D类,2026-05-22,1.059200,2026-05-22,1.059200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0202
AUL11B,大谦澜启1号B类,2026-05-22,0.965000,2026-05-22,0.965000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9744
AUL11A,大谦澜启1号A类,2026-05-22,0.965000,2026-05-22,0.965000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9744
AUG83B,朴时CTA六号B类,2026-05-22,1.188700,2026-05-22,1.188700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0269
AUG23A,钇远永意1号A类,2026-05-22,1.234500,2026-05-22,1.234500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.2425
AUF91A,香农吉祥A500指增一号A类,2026-05-22,1.164300,2026-05-22,1.164300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1086
AUF78A,锐耐量化多策略2号A类,2026-05-22,1.044700,2026-05-22,1.044700,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-22,1.0447
AUC63B,盛冠达股指量化趋势策略1号B类,2026-05-22,1.143200,2026-05-22,1.143200,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-22,1.1432
AUA54A,如江对冲二号A类,2026-05-22,1.032000,2026-05-22,1.032000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-27,1.0874
AUA29A,玖鹏微盘1号A类,2026-05-22,1.457000,2026-05-22,1.457000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.382
ATZ78A,方圆鑫信成精选二号A类,2026-05-22,1.097000,2026-05-22,1.097000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-22,1.097
ATZ60A,铭杉中证1000指数增强1号A类,2026-05-22,1.309700,2026-05-22,1.309700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-14,1.1557
ATZ43A,晨曦浩然核心1号A类,2026-05-22,2.768800,2026-05-22,2.768800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-26,1.7186
ATZ37A,秋晟言蹊股票量化对冲6号A类,2026-05-22,1.150600,2026-05-22,1.150600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1615
ATZ36A,毕力达可转债2号A类,2026-05-22,1.068000,2026-05-22,1.068000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0808
ATX19A,益清证金套利1号A类,2026-05-22,1.097300,2026-05-22,1.097300,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-26,1.1038
ATX15C,远澜藤枫宏观量化6号C类,2026-05-22,1.169700,2026-05-22,1.169700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1495
ATW81A,国恩进取10号A类,2026-05-22,1.149900,2026-05-22,1.149900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0983
ATV12B,荒原家族传承B类,2026-05-22,1.129700,2026-05-22,1.129700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.2195
ATT95A,金和全天候2号A类,2026-05-22,1.040700,2026-05-22,1.040700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0346
ATR03A,量创全天候元语3号A类,2026-05-22,1.250600,2026-05-22,1.250600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2457
ATM34C,正沣沣元1号C类,2026-05-22,1.038600,2026-05-22,1.038600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0132
ATM34A,正沣沣元1号A类,2026-05-22,1.034200,2026-05-22,1.034200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0062
ATL50C,弈倍A500核心资产精选一号C类,2026-05-22,1.501600,2026-05-22,1.501600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4081
ATL22B,木莲安澜1号B类,2026-05-22,1.104100,2026-05-22,1.104100,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-17,1.1161
ATK66A,久期宏观多策略3号A类,2026-05-22,0.941600,2026-05-22,0.941600,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-18,1.3968
ATK53A,木莲青云1号A类,2026-05-22,1.233400,2026-05-22,1.233400,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-10,1.0292
ATH39A,金塔克心灵晶华A类,2026-05-22,1.013400,2026-05-22,1.013400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0434
ATG92A,同德磐石问月量化CTA3号A类,2026-05-22,1.388500,2026-05-22,1.388500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0816
ATG85B,九招怒放一号B类,2026-05-22,1.119400,2026-05-22,1.119400,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-31,1.0002
ATG15A,从容启蒙量化指增1号A类,2026-05-22,1.373000,2026-05-22,1.373000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-22,1.373
ATF70A,量盈新质生产力进取一号A类,2026-05-22,2.052200,2026-05-22,2.052200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4604
ATE66A,积优腾蛇A类,2026-05-22,1.152400,2026-05-22,1.152400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1456
ATC65B,领伟稳健一号B类,2026-05-22,2.434000,2026-05-22,2.434000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,2.391
ATC65A,领伟稳健一号A类,2026-05-22,1.016000,2026-05-22,1.016000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.979
ASZ28B,高远大燎原3号B类,2026-05-22,1.485800,2026-05-22,1.485800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2419
ASX30A,相聚鲲鹏一期A类,2026-05-22,1.294600,2026-05-22,1.294600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2495
ASW88B,省心享千朔中证A500兴泰1号B类,2026-05-22,1.500700,2026-05-22,1.500700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4118
ASW06B,元康全景1号B类,2026-05-22,1.163300,2026-05-22,1.163300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.1966
ASV59A,英鑫精选1号A类,2026-05-22,2.000800,2026-05-22,2.000800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1918
ASU44A,墨钜明意CTA1号A类,2026-05-22,1.056400,2026-05-22,1.056400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0726
ASU33B,佳泽全天候1号B类,2026-05-22,1.431300,2026-05-22,1.431300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2781
ASU33A,佳泽全天候1号A类,2026-05-22,1.446400,2026-05-22,1.446400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.2672
ASU14A,万里价值10号A类,2026-05-22,0.987900,2026-05-22,0.987900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9713
ASQ92A,海南川控昆仑山A类,2026-05-22,1.127400,2026-05-22,1.127400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0425
ASQ68B,德合久利A500一号B类,2026-05-22,1.211700,2026-05-22,1.211700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1428
ASQ66B,交睿海安宏途1号B类,2026-05-22,1.265600,2026-05-22,1.265600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0155
ASQ66A,交睿海安宏途1号A类,2026-05-22,1.257200,2026-05-22,1.257200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0143
ASQ16C,吾执量化精选一号C类,2026-05-22,1.162300,2026-05-22,1.162300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0497
ASM57B,佑诗灵动1号B类,2026-05-22,0.998000,2026-05-22,0.998000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.008
ASM41A,泉智CTA1号A类,2026-05-22,1.154100,2026-05-22,1.154100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0827
ASK97A,因诺金城A500择时1号A类,2026-05-22,1.359800,2026-05-22,1.359800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2779
ASK46A,鸣熙沪港深红利精选1号A类,2026-05-22,1.194100,2026-05-22,1.194100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2318
ASK30A,敦和年轮中证1000指数增强1号A类,2026-05-22,1.066700,2026-05-22,1.066700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.8751
ASJ36B,东方港湾远洋一号B类,2026-05-22,1.166800,2026-05-22,1.166800,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-03,1.1208
ASJ12C,盛天国华2号C类,2026-05-22,1.457000,2026-05-22,1.457000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.401
ASJ12B,盛天国华2号B类,2026-05-22,1.461000,2026-05-22,1.461000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.411
ASG91C,坤阳通赢1号C类,2026-05-22,1.932600,2026-05-22,1.932600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2475
ASG17A,积沐领航一号A类,2026-05-22,1.624000,2026-05-22,1.624000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4727
ASF46B,骐邦-骐纵多策略低波精选B类,2026-05-22,1.081500,2026-05-22,1.081500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0561
ASE14C,盈怀香柏树11号C类,2026-05-22,1.103300,2026-05-22,1.103300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1
ASE14A,盈怀香柏树11号A类,2026-05-22,1.114900,2026-05-22,1.114900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1144
ASD36A,如江对冲一号A类,2026-05-22,1.173100,2026-05-22,1.173100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0522
ASD02A,千衍六和38号A类,2026-05-22,1.247000,2026-05-22,1.247000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1217
ASD01A,百榕百里挑一稳健一号A类,2026-05-22,1.124400,2026-05-22,1.124400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1392
ASA22B,吾执多维一号B类,2026-05-22,1.187000,2026-05-22,1.187000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1525
ARZ95A,易持丹凤朝阳A类,2026-05-22,1.000400,2026-05-22,1.000400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9639
ARZ77C,波克宏观配置1号C类,2026-05-22,1.504800,2026-05-22,1.504800,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-29,1.5147
ARZ43B,黑金石宁游1号B类,2026-05-22,1.044100,2026-05-22,1.044100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.858
ARX97C,恒立钰博1号C类,2026-05-22,1.100100,2026-05-22,1.100100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1271
ARX75A,量派财享平衡多策略1号A类,2026-05-22,1.020000,2026-05-22,1.020000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.942
ARX73A,量派聚核42号1期A类,2026-05-22,1.740900,2026-05-22,1.740900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.5041
ARX59A,观理益友壹号A类,2026-05-22,1.129800,2026-05-22,1.129800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9934
ARW24A,从容树人多策略A类,2026-05-22,1.502100,2026-05-22,1.502100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.5356
ARV49C,博普A500新兴动力C类,2026-05-22,1.436300,2026-05-22,1.436300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3668
ARV49A,博普A500新兴动力A类,2026-05-22,1.456600,2026-05-22,1.456600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3898
ARV36A,千象全景成长亚洲99号A类,2026-05-22,1.386400,2026-05-22,1.386400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3584
ART78A,涵德量化15号A类,2026-05-22,1.655900,2026-05-22,1.655900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.4083
ART50B,泓乾启航一号B类,2026-05-22,1.063600,2026-05-22,1.063600,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9925
ARR67A,联海宏观增强平衡1号A类,2026-05-22,1.174000,2026-05-22,1.174000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.169
ARQ63B,信汇泉-中国繁荣3号B类,2026-05-22,1.642800,2026-05-22,1.642800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.7292
ARP91A,抱朴稳健优选A类,2026-05-22,1.191100,2026-05-22,1.191100,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-26,1.1425
ARP56A,象上睿跃1号A类,2026-05-22,1.063300,2026-05-22,1.063300,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-26,0.9962
ARN41A,鸣熙天玑中证A500指数增强1号A类,2026-05-22,1.438000,2026-05-22,1.438000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.3492
ARM89C,量派CTA九号2期C类,2026-05-22,1.105500,2026-05-22,1.105500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.0639
ARL84B,乾弘悦享成长一期B类,2026-05-22,2.348000,2026-05-22,2.348000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,2.351
ARK13A,国合价值精选2号A类,2026-05-22,1.728000,2026-05-22,1.728000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.579
ARH27C,进化论多棱镜量化选股一号C类,2026-05-22,2.087500,2026-05-22,2.087500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.735
ARH27A,进化论多棱镜量化选股一号A类,2026-05-22,2.052000,2026-05-22,2.052000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6962
ARG15C,孝庸中证500指增交易1期C类,2026-05-22,1.964800,2026-05-22,1.964800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-07,1.861
ARF85A,香农吉祥1000指增一号A类,2026-05-22,1.339800,2026-05-22,1.339800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1833
ARE77C,盈怀香柏树7号C类,2026-05-22,1.151500,2026-05-22,1.151500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1448
ARE77A,盈怀香柏树7号A类,2026-05-22,1.163000,2026-05-22,1.163000,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.1586
ARD72A,朴时灵动配置聚配一号A类,2026-05-22,1.319300,2026-05-22,1.319300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0795
ARD05B,榕树海中证1000指数增强1号B类,2026-05-22,1.893500,2026-05-22,1.893500,2026-05-22,3-6个月,,weekly,advancedlist,2026-09-01,1.6734
ARC18C,盛丰聚涵对冲10号C类,2026-05-22,1.078700,2026-05-22,1.078700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.8593
ARB00B,卓里奇中性2号B类,2026-05-22,0.956000,2026-05-22,0.956000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-05-29,0.9506
ARA05A,聚宽A500指数增强一号A类,2026-05-22,1.550100,2026-05-22,1.550100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-31,1.5681
AQZ41A,金时CTA1号A类,2026-05-22,1.638700,2026-05-22,1.638700,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6023
AQZ11C,煜德投资煜道AlphaC类,2026-05-22,1.303300,2026-05-22,1.303300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-24,1.3012
AQY93A,东方引擎惠盈A类,2026-05-22,1.237200,2026-05-22,1.237200,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.2533
AQY22B,进化论多棱镜中证2000指数增强B类,2026-05-22,1.989300,2026-05-22,1.989300,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6794
AQY22A,进化论多棱镜中证2000指数增强A类,2026-05-22,1.965400,2026-05-22,1.965400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.6548
AQX93A,巨子6号A类,2026-05-22,1.321400,2026-05-22,1.321400,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9705
AQX48A,如愿基金凤凰A类,2026-05-22,0.946900,2026-05-22,0.946900,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0314
AQV27A,宝荟爬山虎C11号A类,2026-05-22,1.094100,2026-05-22,1.094100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9798
AQT43C,量派CTA九号1期C类,2026-05-22,1.107100,2026-05-22,1.107100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.0649
AQS28A,久期宏观多策略2号A类,2026-05-22,3.179800,2026-05-22,3.179800,2026-05-22,3-6个月,,update_slow,advancedlist,2026-06-18,1.2888
AQS20B,日青木化思享3号B类,2026-05-22,1.018800,2026-05-22,1.018800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-25,1.0227
AQQ45A,海子卓越价值1号A类,2026-05-22,1.180000,2026-05-22,1.180000,2026-05-22,3-6个月,,update_slow,advancedlist,2026-07-10,1.1376
AQQ27B,南传笃行致远3号B类,2026-05-22,1.270500,2026-05-22,1.270500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,1.27
AQP17A,瀛赐信利A类,2026-05-22,2.131500,2026-05-22,2.131500,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-24,1.8606
AQN61C,唐龙小票稳进1号C类,2026-05-22,1.037100,2026-05-22,1.037100,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.8396
AQN61B,唐龙小票稳进1号B类,2026-05-22,1.176800,2026-05-22,1.176800,2026-05-22,3-6个月,,weekly,advancedlist,2026-08-28,0.9533
